,grade,module,week,question_stem,choice,correct_answer
117,6,6,4,"1. 男性,40岁,甲状腺左侧叶有一肿块4年,未作特殊检查,术中发现为单发实质性结节,应作何处理:(2.5分)",A.结节摘除术 B.左侧腺叶切除术加冰冻切片检查 C.全甲状腺叶切除 D.腺体大部切除术 E.颈部淋巴结扩清术,B.左侧腺叶切除术加冰冻切片检查
118,6,6,4,2. Graves病甲亢药物治疗停药的指征是：(2.5分),A.甲亢症状消失 B.TRAb 阴转 C.TRH兴奋试验、T3抑制试验正常 D.T3、T4、TSH恢复正常 E.以上均是,E.以上均是
119,6,6,4,3. 糖尿病饮食治疗中，糖类摄入量应占总热量的(2.5分),A.20~30% B.30~40% C.50~60% D.10~20% E.80~90% ,C.50~60%
120,6,6,4,4. 女性，25岁，1个月前患上呼吸道感染后多汗、怕热、心慌、焦虑。体检：甲状腺弥漫性肿大，无压痛，右侧稍大些。血清TT3、TT4升高。TPOAb和TgAb正常。甲状腺放射性碘24小时摄碘率为15%，最可能的诊断是(2.5分),A.桥本氏甲状腺炎 B.毒性弥漫性甲状腺肿 C.单纯甲状腺肿 D.亚急性甲状腺炎,D.亚急性甲状腺炎
121,6,6,4,5. 有关Graves病的描述，不正确的是(2.5分),A.甲亢浸润性突眼必须发生于甲亢程度明显的Graves病患者身上。 B.甲亢病因中，Graves病占85%。 C.Graves病甲亢多发生于生育期女性     D.Graves病与桥本甲状腺炎可同时发生于同一患者 E.突眼、胫前粘液性水肿是Graves病的特征性临床表现。,A.甲亢浸润性突眼必须发生于甲亢程度明显的Graves病患者身上。
122,6,6,4,6. 对甲亢治疗方法的选择和评价中，哪项是错误的。(2.5分),A.病情较重、病程长患者多采用同位素或手术治疗 B.口服抗甲状腺药物多用于年龄小、病情轻和轻中度甲状腺肿大患者 C.甲状腺巨大的患者首选手术治疗 D.妊娠早中期的甲亢妇女可接受手术治疗 E.儿童患者首先考虑药物治疗,D.妊娠早中期的甲亢妇女可接受手术治疗
123,6,6,4,7. 有关甲亢危象，以下说法中不正确的是(2.5分),A.甲亢危象治疗首选药物是PTU。 B.甲亢危象的患者多死于心肺循环衰竭 C.甲亢危象常见的病因是感染和甲亢手术前准备不足 D.甲亢危象的患者体温可不升高，休克时甚至体温低于正常。 E.甲亢危象的预防相对于治疗更重要。,D.甲亢危象的患者体温可不升高，休克时甚至体温低于正常。
124,6,6,4,8. 脑细胞活动的主要能源是       (2.5分),A.乙酰乙酸 B.β－羟丁酸　 C.葡萄糖 D.糖原 E.乳酸,C.葡萄糖
125,6,6,4,9. 女性，35岁，甲状腺部位疼痛，并出现结节，红细胞沉降率加速，甲状腺摄碘率明显下降，经泼尼松治疗后，临床症状迅速消失，诊断考虑：(2.5分),A.甲状腺癌 B.桥本甲状腺炎 C.亚急性甲状腺炎 D.甲状腺囊肿囊内出血 E.甲状腺腺瘤内出血,C.亚急性甲状腺炎
126,6,6,4,10. A 35-year-old woman presents with a 2-year history of the gradual onset of nervousness and fatigue. She has lost 8 Kgs in the past year despite an increase in appetite. Her menses have become scant with frequent intermenstrual spotting and she feels that (2.5分),A.Peptic ulcer disease B.Interstitial pneumonia  C.Infiltrative ophthalmopathy D.Hepatitis  E.Hemolytic anemia,C.Infiltrative ophthalmopathy
127,6,6,4,11. A 45-year-old man presents to the hospital complaining of a 4-week history of weakness of his shoulder muscles. He also reports that he has been losing weight without dieting and losing his temper a lot lately. He is not taking any medications. He works a(2.5分),A.Hypothyroidism  B.Cushing's disease  C.Hyperthyroidism D.Alcoholism E.Systemic Lupus Erythematosus,C.Hyperthyroidism
128,6,6,4,12. 喉上神经外支支配(2.5分),A.声带运动  B.环甲肌运动  C.喉粘膜感觉  D.带状肌运动 ,B.环甲肌运动 
129,6,6,4,13. 甲状腺危象一般发生在甲亢术后(2.5分),A.8小时内  B.12-36小时  C.8-12小时  D.24-48小时,B.12-36小时 
130,6,6,4,14. 最常见的甲状腺癌病理类型是(2.5分),A.髓样癌  B.滤泡状癌  C.乳头状癌  D.未分化癌  E.恶性淋巴瘤,C.乳头状癌 
131,6,6,4,"15. 男性,50岁,右侧甲状腺肿大,硬,韧,声音嘶哑,心率90次/分,应首先考虑为:(2.5分)",A.甲状腺腺瘤 B.甲状腺功能亢进 C.结节性甲状腺肿 D.甲状腺癌 E.慢性甲状腺炎,D.甲状腺癌
132,6,6,4,16. 非胰岛素介导的低血糖症时，血浆胰岛素水平一般为(2.5分),A.≥20pmol/L B.≤20pmol/L C.≤30pmol/L　 D.≥30pmol/L　　 E.≥36pmol/L,C.≤30pmol/L　
133,6,6,4,17. 糖尿病诊断标准中空腹血糖应(2.5分),A.≥6.1 mmol/L B.≥5.6 mmol/L C.≥11.1 mmol/L D.≥7.8 mmol/L E.≥7.0 mmol/L ,E.≥7.0 mmol/L 
134,6,6,4,"18. 女性,30岁,一月前无意中发现颈前肿块,无不适,检查时发现颈前偏右有3×2厘米园形肿块,光滑、硬、随吞咽上下活动,同位素扫描为冷结节,边缘较清楚,其诊断为(2.5分)",A.颈淋巴结核 B.右侧高功能腺瘤 C.甲状舌骨囊肿 D.右侧甲状腺瘤囊性变 E.结节性甲状腺瘤肿,D.右侧甲状腺瘤囊性变
135,6,6,4,19. 糖尿病肾病分几期(2.5分),A.4期 B.3期 C.6期 D.5期 E.2期,D.5期
136,6,6,4,"20. 抗甲状腺药物如他巴唑, PTU常见的副反应有白细胞减少, 严重者可出现粒细胞缺乏,故治疗时应监测白细胞, 停药的指征为: (2.5分)","A.白细胞总数低于4000, 中性粒细胞低于2000. B.白细胞总数低于3000, 中性粒细胞低于2000. C.白细胞总数低于 3500, 中性粒细胞低于1000. D.白细胞总数低于3000, 中性粒细胞低于 1500. E.白细胞总数低于4000, 中性粒细胞低于 1500.","D.白细胞总数低于3000, 中性粒细胞低于 1500."
137,6,6,4,21. 甲状腺术后12小时内，病人出现呼吸困难，首先考虑的原因是(2.5分),A.喉头水肿  B.术后出血 C.声带麻痹 D.严重低钙血症,B.术后出血
138,6,6,4,22. 慢性淋巴细胞性甲状腺炎最具诊断意义的指标是(2.5分),A.TgAb B.HTG C.TPOAb D.TRAb E.TSBAb,C.TPOAb
139,6,6,4,23. 诊断甲亢最敏感的指标是(2.5分),A.TRAb B.FT3 C.FT4  D.TSH  E.TPO-Ab,D.TSH 
140,6,6,4,24. 下列哪种情况同位素检查可有明显的甲状腺摄锝率增高： (2.5分),A.亚急性甲状腺炎 B.弥漫性毒性甲状腺肿  C.碘甲亢 D.桥本氏甲状腺炎  E.多结节性甲状腺肿,B.弥漫性毒性甲状腺肿 
141,6,6,4,25. 女性，29岁，产后4个月，出现心悸、怕热、多汗、失眠，查血清FT3、FT4升高，甲状腺摄碘率降低，本病最可能的诊断是(2.5分),A.产后甲状腺炎 B.亚急性甲状腺炎 C.毒性弥漫性甲状腺肿 D.慢性淋巴细胞性甲状腺炎 E.急性化脓性甲状腺炎,A.产后甲状腺炎
142,6,6,4,26. 糖尿病分型不包括：(2.5分),A.儿童糖尿病 B.1型糖尿病 C.2型糖尿病 D.其他特殊类型糖尿病 E.妊娠糖尿病 ,A.儿童糖尿病
143,6,6,4,27. 糖尿病饮食治疗中制定每日总热量应根据下列因素，但不包括：(2.5分),A.参考原来的生活习惯 B.工作性质 C.实际体重 D.理想体重 E.肥胖及消瘦程度,C.实际体重
144,6,6,4,28. 糖尿病肾病Ⅲ期尿白蛋白排泄量为(2.5分),A.25~250 mg/24h B.20~200 mg/24h C.30~300 mg/24h D.10~100 mg/24h E.35~350 mg/24h,C.30~300 mg/24h
145,6,6,4,29. Which of the following is the single most useful and cost-effective test for screening for thyroid disease? (2.5分),A.Thyroid stimulating hormone level  B.Radioactive iodine uptake and scan  C.Free T4  D.Free thyroxine index E.T3 uptake,A.Thyroid stimulating hormone level 
146,6,6,4,30. 下列关于慢性淋巴细胞性甲状腺炎的描述，错误的是(2.5分),A.发病以30-50岁女性为主 B.易合并颈部淋巴结肿大 C.甲状腺炎中最常见的类型 D.甲状腺肿大为其突出表现 E.有发展为甲减的趋势,B.易合并颈部淋巴结肿大
147,6,6,4,31. 糖尿病诊断标准中75g葡萄糖负荷后2小时血糖应(2.5分),A.≥10.0 mmol/L B.≥7.0 mmol/L C.≥11.1 mmol/L D.≥7.8 mmol/L E.≥12.0 mmol/L ,C.≥11.1 mmol/L
148,6,6,4,"32. 女性,30岁,因右侧甲状腺单个肿物,直径1.5cm,颈部淋巴结肿大,作了甲状腺肿物摘除术,病理报告为甲状腺乳头状腺癌,术后五天拆线,拆线后还应作什么处理:(2.5分)",A.口服甲状腺素 B.口服碘剂 C.再次手术清除患侧淋巴结 D.再次手术将患侧腺体连同峡部全切除加长期口服甲状腺素 E.颈部采用放射治疗,D.再次手术将患侧腺体连同峡部全切除加长期口服甲状腺素
149,6,6,4,33. 口服降糖药补包括(2.5分),A.噻唑烷二酮类 B.双胍类 C.磺脲类 D. -葡萄糖苷酶抑制剂 E.硫脲类,E.硫脲类
150,6,6,4,34. 甲状腺术后最凶险的并发症是(2.5分),A.喉上神经损伤  B.甲状旁腺损伤  C.喉返神经损伤  D.呼吸困难和窒息  E.甲亢危象,D.呼吸困难和窒息 
